school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,17,R,GT3,T,1.0,1.0,other,other,home,father,2.0,3.0,0.0,no,no,no,no,no,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,1.0,2,0.65,0.7,15
GP,F,17,U,GT3,T,3.0,3.0,services,other,home,mother,2.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,3.0,5.0,10,0.55,0.55,11
GP,F,17,U,GT3,T,1.0,1.0,at_home,other,course,mother,1.0,2.0,0.0,yes,no,no,no,no,yes,no,yes,4.0,3.0,2.0,1.0,1.0,4.0,10,0.5,0.45,10
GP,F,18,U,GT3,T,2.0,1.0,other,other,course,other,2.0,3.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,4.0,4.0,1.0,1.0,3.0,10,0.6,0.5,11
GP,M,16,U,GT3,T,2.0,1.0,other,other,course,mother,3.0,1.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,4.0,7,0.75,0.8,16
GP,F,17,U,GT3,T,1.0,1.0,other,services,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,3.0,4.0,1.0,2.0,5.0,4,0.55,0.5,11
GP,M,17,U,GT3,T,2.0,3.0,other,other,course,father,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,2.0,2.0,1.0,1.0,2.0,2,0.45,0.6,13
GP,M,22,U,GT3,T,3.0,1.0,services,services,other,mother,1.0,1.0,3.0,no,no,no,no,no,no,yes,yes,5.0,4.0,5.0,5.0,5.0,1.0,12,0.35,0.4,5
GP,M,18,R,LE3,T,3.0,3.0,other,services,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,8,0.5,0.45,10
GP,M,16,U,GT3,T,0.0,2.0,other,other,other,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,3.0,2.0,2.0,4.0,5.0,0,0.55,0.6,11
GP,M,18,U,GT3,T,3.0,2.0,services,other,course,mother,2.0,1.0,0.0,no,no,no,no,yes,no,yes,no,4.0,4.0,5.0,2.0,4.0,5.0,8,0.35,0.4,7
GP,M,16,U,GT3,T,3.0,3.0,at_home,other,reputation,other,3.0,2.0,1.0,yes,yes,no,no,no,yes,yes,no,5.0,3.0,3.0,1.0,3.0,2.0,4,0.45,0.55,10
GP,M,18,U,GT3,T,2.0,1.0,services,services,other,mother,1.0,1.0,2.0,no,no,no,no,no,no,yes,no,3.0,2.0,5.0,2.0,5.0,5.0,4,0.35,0.4,6
GP,M,16,R,GT3,T,2.0,1.0,other,other,course,mother,2.0,1.0,0.0,no,no,no,yes,no,yes,no,no,3.0,3.0,2.0,1.0,3.0,3.0,2,0.7,0.65,12
GP,M,17,R,GT3,T,2.0,1.0,other,other,course,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,4.0,2.0,2.0,4.0,5.0,0,0.6,0.6,13
GP,M,17,U,LE3,T,1.0,1.0,health,other,course,mother,2.0,1.0,1.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,2.0,5.0,0,0.45,0.5,10
GP,F,18,U,LE3,A,3.0,1.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,3.0,4.0,1.0,3.0,5.0,2,0.6,0.6,13
GP,F,17,U,LE3,T,4.0,2.0,teacher,services,reputation,mother,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,1.0,4.0,2,0.7,0.75,17
GP,F,19,U,GT3,T,2.0,2.0,services,services,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,5.0,0,0.5,0.5,11
GP,M,18,U,LE3,T,2.0,1.0,services,other,course,mother,3.0,2.0,1.0,no,no,no,yes,no,no,yes,no,4.0,4.0,5.0,4.0,4.0,5.0,4,0.55,0.5,11
GP,F,17,R,GT3,T,4.0,2.0,other,other,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,3.0,5.0,2,0.55,0.6,14
GP,F,18,U,LE3,T,1.0,1.0,other,at_home,home,mother,1.0,3.0,0.0,no,yes,no,no,no,yes,no,no,4.0,4.0,3.0,2.0,3.0,3.0,4,0.55,0.6,14
GP,F,18,R,GT3,T,2.0,2.0,other,other,home,mother,1.0,2.0,0.0,yes,no,no,no,yes,yes,no,no,3.0,2.0,3.0,1.0,1.0,5.0,4,0.55,0.55,13
GP,M,19,U,LE3,A,4.0,3.0,services,at_home,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,1.0,1.0,1.0,1.0,4,0.55,0.65,14
GP,M,18,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,2.0,4.0,1.0,2.0,4.0,2,0.8,0.8,16
GP,M,17,R,GT3,T,2.0,2.0,other,services,other,mother,2.0,1.0,0.0,no,no,no,no,no,no,no,no,5.0,2.0,2.0,1.0,1.0,4.0,0,0.45,0.5,10
GP,F,17,U,LE3,T,2.0,2.0,services,services,course,father,1.0,4.0,0.0,no,no,no,yes,yes,yes,yes,yes,3.0,4.0,1.0,1.0,1.0,2.0,2,0.5,0.55,12
GP,F,20,R,GT3,T,2.0,1.0,other,other,course,other,2.0,2.0,0.0,no,yes,yes,yes,yes,no,yes,yes,1.0,2.0,3.0,1.0,2.0,2.0,8,0.5,0.6,12
GP,F,18,U,GT3,T,4.0,3.0,services,other,home,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,3.0,1.0,2.0,1.0,3.0,2.0,2,0.75,0.75,15
GP,M,18,U,GT3,T,4.0,3.0,services,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,3.0,2,0.5,0.5,11
GP,M,18,R,GT3,T,3.0,2.0,other,other,course,mother,1.0,3.0,0.0,no,no,no,yes,no,yes,no,no,5.0,3.0,2.0,1.0,1.0,3.0,2,0.5,0.55,12
GP,F,17,U,GT3,T,3.0,3.0,other,other,home,mother,1.0,3.0,0.0,no,no,no,yes,no,yes,no,no,3.0,2.0,3.0,1.0,1.0,4.0,2,0.75,0.6,13
GP,F,18,U,GT3,T,2.0,2.0,at_home,services,home,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,3.0,0,0.55,0.6,13
GP,M,17,U,GT3,T,2.0,2.0,other,other,home,father,2.0,1.0,0.0,no,no,no,no,yes,no,yes,no,4.0,4.0,4.0,2.0,3.0,4.0,8,0.4,0.4,9
GP,M,18,R,LE3,A,3.0,4.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,5.0,3.0,4.0,1.0,6,0.75,0.8,16
GP,M,17,U,LE3,T,3.0,1.0,services,other,other,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,0,0.55,0.55,14
GP,F,18,R,GT3,T,4.0,4.0,teacher,other,reputation,mother,2.0,2.0,0.0,no,,no,yes,yes,yes,yes,no,4.0,3.0,4.0,2.0,2.0,4.0,8,0.5,0.55,12
GP,M,18,U,GT3,T,4.0,2.0,health,other,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,5.0,1.0,3.0,5.0,4,0.5,0.6,14
GP,F,18,R,GT3,T,2.0,1.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,no,yes,no,yes,yes,4.0,3.0,5.0,1.0,2.0,3.0,12,0.4,0.45,10
GP,F,19,U,GT3,T,3.0,3.0,other,services,home,other,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,5.0,3.0,3.0,5.0,16,0.55,0.6,12
GP,F,18,U,GT3,T,2.0,3.0,other,services,reputation,father,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,2.0,2.0,10,0.8,0.8,16
GP,F,18,U,LE3,T,1.0,1.0,other,other,home,mother,2.0,2.0,0.0,no,yes,no,no,no,yes,no,no,4.0,4.0,3.0,1.0,1.0,3.0,2,0.65,0.65,13
GP,M,17,R,GT3,T,1.0,2.0,other,at_home,home,mother,1.0,2.0,0.0,no,yes,no,yes,no,yes,no,yes,4.0,5.0,2.0,2.0,2.0,1.0,2,0.8,0.85,18
GP,F,18,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,5.0,1.0,2.0,1.0,8,0.7,0.7,15
GP,F,17,U,GT3,T,2.0,4.0,at_home,health,reputation,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,1.0,6,0.75,0.8,16
GP,F,17,U,LE3,T,2.0,2.0,services,other,course,mother,2.0,2.0,0.0,yes,yes,no,no,yes,yes,yes,yes,4.0,4.0,4.0,2.0,3.0,5.0,6,0.6,0.6,12
GP,F,18,R,GT3,A,3.0,2.0,other,services,home,mother,2.0,2.0,0.0,no,no,no,no,no,no,yes,yes,4.0,1.0,1.0,1.0,1.0,5.0,15,0.6,0.45,10
GP,M,18,U,GT3,T,4.0,4.0,teacher,services,home,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,2.0,4.0,1.0,4.0,3.0,6,0.55,0.6,12
GP,F,18,U,GT3,T,4.0,4.0,health,health,reputation,father,1.0,2.0,1.0,yes,yes,no,yes,yes,yes,yes,yes,2.0,4.0,4.0,1.0,1.0,4.0,2,0.7,0.6,13
GP,F,17,U,GT3,T,2.0,2.0,other,services,reputation,father,3.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,1.0,1.0,8,0.65,0.75,15
GP,F,19,R,GT3,T,3.0,2.0,services,services,reputation,father,1.0,2.0,1.0,yes,yes,no,no,yes,no,yes,no,3.0,3.0,3.0,4.0,3.0,3.0,0,0.45,0.4,10
GP,M,18,U,LE3,T,4.0,3.0,teacher,services,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,2.0,1.0,0,0.5,0.5,10
GP,M,18,U,GT3,T,1.0,2.0,at_home,other,home,other,2.0,1.0,0.0,no,no,no,no,no,no,yes,no,3.0,4.0,4.0,2.0,4.0,4.0,10,0.5,0.5,11
GP,M,17,U,LE3,A,4.0,1.0,services,other,home,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,5.0,4.0,2.0,4.0,5.0,22,0.55,0.55,10
GP,M,17,U,LE3,A,3.0,2.0,teacher,services,home,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,4.0,3.0,18,0.65,0.65,13
GP,F,18,R,LE3,T,1.0,1.0,at_home,other,reputation,mother,2.0,4.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,2.0,2.0,1.0,1.0,3.0,2,0.85,0.85,18
GP,F,18,U,GT3,T,1.0,1.0,other,other,home,mother,2.0,2.0,0.0,yes,no,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,4.0,0,0.6,0.65,13
GP,F,17,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,4.0,5.0,1.0,2.0,5.0,12,0.6,0.6,14
GP,F,18,U,GT3,T,2.0,1.0,other,other,reputation,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,1.0,1.0,1.0,5.0,10,0.6,0.65,14
GP,M,17,U,GT3,T,1.0,1.0,other,other,reputation,father,1.0,2.0,0.0,no,no,no,no,no,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,0,0.6,0.6,12
GP,F,18,U,GT3,T,2.0,2.0,at_home,at_home,other,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,2.0,0,0.9,0.9,18
GP,F,17,U,GT3,T,1.0,1.0,services,teacher,reputation,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,3.0,0,0.65,0.65,14
GP,M,18,U,GT3,T,2.0,1.0,services,services,reputation,mother,1.0,3.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,4.0,1.0,3.0,2.0,0,0.7,0.75,15
GP,M,18,U,LE3,A,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,3.0,1.0,1.0,2.0,0,0.85,0.85,17
GP,M,18,U,GT3,T,4.0,2.0,teacher,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,4.0,5.0,2,0.75,0.8,16
GP,F,17,U,GT3,T,4.0,3.0,health,services,reputation,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,2.0,2.0,1.0,2.0,3.0,0,0.85,0.9,18
GP,F,17,R,LE3,T,3.0,1.0,services,other,reputation,mother,2.0,4.0,0.0,no,yes,no,no,yes,yes,no,no,3.0,1.0,2.0,1.0,1.0,3.0,0,0.9,0.95,19
GP,M,18,R,LE3,T,3.0,2.0,services,other,reputation,mother,2.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,2.0,1.0,1.0,4.0,0,0.7,0.75,15
GP,M,17,U,GT3,T,3.0,2.0,health,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,3.0,5.0,0,0.7,0.75,15
GP,F,19,U,GT3,T,4.0,4.0,health,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,4.0,2.0,3.0,2.0,2,0.7,0.65,13
GP,F,18,U,LE3,T,4.0,3.0,other,other,home,other,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,5.0,1.0,2.0,2.0,0,0.65,0.7,14
GP,F,18,U,GT3,T,4.0,3.0,other,other,reputation,father,1.0,4.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,3.0,0,0.8,0.85,17
GP,M,18,U,LE3,T,4.0,4.0,teacher,teacher,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,1.0,4.0,2.0,2.0,2.0,1.0,0,0.9,0.9,17
GP,F,18,U,LE3,A,4.0,4.0,health,other,home,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,4.0,2.0,4.0,1.0,1.0,4.0,0,0.7,0.75,15
GP,M,17,U,LE3,T,4.0,4.0,other,teacher,home,father,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,1.0,1.0,2.0,2.0,5.0,0,0.6,0.65,13
GP,F,17,R,GT3,T,4.0,4.0,services,services,reputation,mother,2.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,5.0,0,0.35,0.35,8
GP,F,17,U,GT3,T,4.0,2.0,other,other,reputation,mother,2.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,3.0,0,0.8,0.8,16
GP,F,17,U,GT3,T,3.0,2.0,health,health,reputation,father,1.0,4.0,0.0,no,yes,no,yes,no,yes,yes,no,5.0,2.0,2.0,1.0,2.0,5.0,0,0.9,0.9,18
GP,M,19,R,LE3,T,2.0,1.0,at_home,services,course,mother,2.0,3.0,1.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,1.0,1.0,1.0,5.0,0,0.45,0.5,11
GP,M,20,U,GT3,A,3.0,2.0,services,other,course,other,1.0,1.0,2.0,no,no,no,yes,yes,yes,no,no,5.0,5.0,3.0,1.0,1.0,5.0,0,0.7,0.75,15
GP,M,19,R,GT3,T,3.0,3.0,other,services,reputation,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,no,yes,4.0,5.0,3.0,1.0,2.0,5.0,0,0.5,0.5,11
GP,F,18,U,GT3,T,1.0,4.0,other,teacher,home,mother,1.0,2.0,0.0,yes,yes,no,no,no,yes,no,yes,3.0,4.0,4.0,1.0,2.0,5.0,2,0.5,0.5,11
GP,F,18,U,GT3,T,2.0,1.0,services,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,2.0,1.0,2,0.6,0.6,15
GP,F,17,U,GT3,T,2.0,3.0,other,other,course,father,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,1.0,1.0,1.0,3.0,2,0.55,0.6,14
GP,F,17,R,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,1.0,5.0,2,0.75,0.8,17
GP,F,18,U,GT3,T,4.0,3.0,other,other,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,5.0,2,0.7,0.75,17
GP,F,18,U,LE3,T,4.0,3.0,other,services,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,3.0,2.0,4.0,1.0,4.0,1.0,8,0.6,0.6,15
GP,F,17,R,GT3,T,3.0,4.0,at_home,services,course,father,1.0,3.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,3.0,4.0,2.0,5.0,5.0,2,0.75,0.75,17
GP,F,18,U,GT3,T,3.0,3.0,at_home,other,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,1.0,4.0,1.0,1.0,3.0,8,0.55,0.6,14
GP,M,19,U,GT3,T,4.0,2.0,at_home,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,1.0,9,0.55,0.5,10
GP,F,18,U,GT3,T,4.0,4.0,teacher,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,3.0,5.0,0,0.6,0.55,13
GP,F,18,U,GT3,T,3.0,4.0,other,other,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,1.0,4,0.55,0.6,14
GP,F,17,U,GT3,T,4.0,4.0,health,health,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,2.0,5.0,2,0.7,0.75,17
GP,F,17,U,GT3,A,4.0,3.0,services,health,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,2.0,2.0,1.0,2.0,5.0,14,0.75,0.7,17
GP,F,17,U,LE3,A,3.0,3.0,services,other,home,mother,1.0,2.0,0.0,yes,yes,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,2.0,5.0,0,0.6,0.6,13
GP,F,17,U,LE3,T,2.0,1.0,other,other,home,father,1.0,2.0,0.0,no,,no,yes,yes,yes,yes,no,4.0,2.0,3.0,2.0,2.0,2.0,2,0.55,0.6,14
GP,M,18,U,LE3,T,4.0,4.0,other,other,reputation,father,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,2.0,5.0,3.0,4.0,5.0,2,0.4,0.45,11
GP,F,19,U,GT3,T,1.0,1.0,other,other,course,other,3.0,3.0,0.0,no,no,no,yes,yes,no,no,yes,1.0,5.0,5.0,4.0,3.0,5.0,12,0.5,0.5,11
GP,F,19,U,LE3,A,1.0,1.0,other,other,course,other,3.0,2.0,2.0,no,yes,no,no,no,yes,yes,yes,5.0,3.0,4.0,1.0,1.0,4.0,2,0.4,0.4,9
GP,F,18,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,5.0,2.0,4.0,5.0,2,0.5,0.5,10
GP,F,17,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,4.0,2.0,2.0,1.0,1.0,3.0,4,0.7,0.65,13
GP,F,17,R,LE3,T,2.0,2.0,services,services,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,3.0,3.0,2.0,2.0,2.0,3.0,0,0.55,0.55,10
GP,F,17,U,GT3,T,3.0,1.0,services,services,course,father,1.0,3.0,0.0,no,yes,no,no,no,yes,yes,no,3.0,4.0,3.0,2.0,3.0,5.0,0,0.85,0.9,17
GP,F,17,U,LE3,T,0.0,2.0,at_home,at_home,home,father,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,3.0,3.0,2.0,3.0,2.0,0,0.7,0.7,15
GP,F,18,U,GT3,T,1.0,1.0,other,other,home,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,5.0,5.0,1.0,2.0,2.0,0,0.7,0.7,14
GP,M,18,U,GT3,T,4.0,4.0,other,other,course,mother,1.0,3.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,2.0,3.0,0,0.65,0.7,13
GP,M,17,U,GT3,T,3.0,3.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,3.0,5.0,3.0,5.0,5.0,0,0.85,0.9,17
GP,M,17,R,GT3,T,2.0,2.0,services,other,course,mother,4.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,5.0,5.0,5.0,4.0,2,0.55,0.5,10
GP,F,17,U,GT3,T,4.0,4.0,teacher,services,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,3.0,4.0,0,0.65,0.6,13
GP,F,17,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,2.0,3.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,3.0,3.0,1.0,2.0,4.0,4,0.75,0.7,15
GP,F,17,U,GT3,T,3.0,3.0,at_home,other,course,mother,1.0,1.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,2.0,5.0,2,0.55,0.6,11
GP,M,18,U,LE3,T,2.0,2.0,other,other,course,mother,1.0,4.0,0.0,no,,yes,yes,yes,yes,yes,no,4.0,5.0,5.0,2.0,4.0,5.0,0,0.55,0.55,12
GP,M,19,R,GT3,T,3.0,2.0,at_home,services,home,other,1.0,1.0,0.0,no,yes,no,no,no,yes,no,yes,4.0,3.0,4.0,2.0,2.0,5.0,0,0.55,0.5,10
GP,F,18,U,GT3,T,2.0,2.0,at_home,other,course,mother,4.0,2.0,0.0,no,no,no,yes,yes,yes,no,yes,4.0,2.0,5.0,1.0,1.0,2.0,2,0.5,0.45,10
GP,F,17,R,GT3,T,2.0,4.0,at_home,other,course,father,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,3.0,1.0,2.0,5.0,0,0.75,0.75,15
GP,M,18,U,GT3,T,2.0,2.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,5.0,4.0,2.0,1.0,2.0,4.0,6,0.75,0.7,15
GP,F,18,U,GT3,T,3.0,3.0,services,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,4.0,8,0.5,0.55,12
GP,F,18,U,LE3,T,2.0,2.0,other,other,home,other,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,2.0,0,0.5,0.45,12
GP,F,18,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,4.0,0.0,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,4.0,6,0.7,0.65,14
GP,F,17,U,GT3,T,3.0,4.0,services,other,course,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,5.0,1.0,3.0,5.0,8,0.55,0.65,14
GP,F,17,U,GT3,T,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,2.0,3.0,2.0,0,0.6,0.65,15
GP,F,18,U,LE3,T,3.0,3.0,services,services,home,mother,1.0,4.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,1.0,4,0.7,0.7,15
GP,F,17,R,GT3,A,3.0,2.0,other,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,2.0,3.0,2.0,0,0.7,0.7,16
GP,M,18,U,GT3,T,4.0,4.0,teacher,services,home,father,1.0,2.0,0.0,no,,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,2.0,0,0.6,0.6,13
GP,M,18,U,LE3,T,3.0,4.0,services,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,6,0.8,0.8,17
GP,F,17,U,GT3,A,2.0,2.0,at_home,at_home,home,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,3.0,3.0,1.0,1.0,2.0,4.0,18,0.5,0.6,14
GP,F,18,U,GT3,T,2.0,3.0,at_home,other,course,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,3.0,0,0.55,0.6,14
GP,F,18,U,GT3,T,3.0,2.0,other,services,other,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,3.0,2.0,3.0,1.0,4,0.7,0.8,17
GP,M,18,R,GT3,T,4.0,3.0,teacher,services,course,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,3.0,2.0,1.0,2.0,4.0,4,0.75,0.7,17
GP,M,18,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,4.0,3.0,2.0,3.0,5.0,0,0.7,0.65,14
GP,F,17,U,GT3,T,4.0,3.0,health,other,reputation,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,1.0,3.0,4.0,0,0.55,0.6,13
GP,F,17,U,GT3,T,2.0,1.0,services,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,2.0,2.0,1.0,10,0.6,0.75,15
GP,F,17,U,GT3,T,2.0,2.0,services,other,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,5.0,2.0,4.0,4.0,4,0.6,0.8,16
GP,F,19,U,LE3,A,2.0,2.0,at_home,other,home,other,2.0,1.0,1.0,no,no,no,no,yes,no,yes,no,2.0,2.0,3.0,3.0,4.0,5.0,16,0.5,0.55,11
GP,F,17,U,GT3,T,3.0,1.0,other,at_home,home,mother,1.0,1.0,1.0,no,yes,yes,no,yes,yes,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,6,0.5,0.65,13
GP,F,21,U,LE3,T,4.0,4.0,other,other,reputation,other,1.0,3.0,2.0,no,no,yes,yes,yes,yes,yes,no,3.0,3.0,2.0,1.0,1.0,5.0,0,0.45,0.6,12
GP,M,18,U,LE3,T,2.0,2.0,services,services,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,no,no,yes,no,4.0,4.0,4.0,1.0,3.0,3.0,11,0.45,0.55,12
